"Feature_ID","Symbol"
"UTP18","UTP18"
"SCCPDH","SCCPDH"
"IFT52","IFT52"
"ABHD5","ABHD5"
"PCMT1","PCMT1"
"SH3GLB1","SH3GLB1"
"ZC2HC1A","ZC2HC1A"
"MECR","MECR"
"NDUFAF1","NDUFAF1"
"ABHD17B","ABHD17B"
"PHF20L1","PHF20L1"
"TFB1M","TFB1M"
"APH1A","APH1A"
"METTL9","METTL9"
"RDH11","RDH11"
"PCNA","PCNA"
"LACTB2","LACTB2"
"KMT5B","KMT5B"
"TRAPPC12","TRAPPC12"
"ZDHHC9","ZDHHC9"
"RMDN1","RMDN1"
"MRPS2","MRPS2"
"COQ4","COQ4"
"UTP11","UTP11"
"SBDS","SBDS"
"RPL26L1","RPL26L1"
"COMMD2","COMMD2"
"ZNF706","ZNF706"
"IER3IP1","IER3IP1"
"GOLGA7","GOLGA7"
"NAA20","NAA20"
"TRIM17","TRIM17"
"SAR1B","SAR1B"
"ANGPTL4","ANGPTL4"
"ASB3","ASB3"
"PHF11","PHF11"
"RLIM","RLIM"
"KCTD3","KCTD3"
"CEP83","CEP83"
"IRAK4","IRAK4"
"RNFT1","RNFT1"
"COPS4","COPS4"
"INSIG2","INSIG2"
"CHCHD2","CHCHD2"
"DYNC1LI1","DYNC1LI1"
"HSD17B12","HSD17B12"
"A4GNT","A4GNT"
"ING4","ING4"
"CERCAM","CERCAM"
"MRNIP","MRNIP"
"SDF4","SDF4"
"SLC45A2","SLC45A2"
"MRTO4","MRTO4"
"JPT1","JPT1"
"SERPINA10","SERPINA10"
"ZNF580","ZNF580"
"PCNT","PCNT"
"VPS28","VPS28"
"C3orf18","C3orf18"
"EGFL7","EGFL7"
"DBR1","DBR1"
"DCTN4","DCTN4"
"AADAT","AADAT"
"CYB5R4","CYB5R4"
"MYO15A","MYO15A"
"HSD17B11","HSD17B11"
"HSD17B14","HSD17B14"
"NAGPA","NAGPA"
"TUBD1","TUBD1"
"TUBE1","TUBE1"
"LEF1","LEF1"
"PLEKHO1","PLEKHO1"
"HAO2","HAO2"
"PCOLCE","PCOLCE"
"DCXR","DCXR"
"HSPA14","HSPA14"
"GPN3","GPN3"
"CRBN","CRBN"
"TCEAL9","TCEAL9"
"RSL24D1","RSL24D1"
"SS18L2","SS18L2"
"CHMP1A","CHMP1A"
"HERC5","HERC5"
"CKLF","CKLF"
"ZNF639","ZNF639"
"IPO11","IPO11"
"RAPGEFL1","RAPGEFL1"
"PLCE1","PLCE1"
"CDKN2A-DT","CDKN2A-DT"
"NIN","NIN"
"CPA4","CPA4"
"ZDHHC2","ZDHHC2"
"DDX47","DDX47"
"NUSAP1","NUSAP1"
"TACO1","TACO1"
"ACP6","ACP6"
"GP6","GP6"
"DUSP13","DUSP13"
"CLDN18","CLDN18"
"RAB9B","RAB9B"
"PCP4","PCP4"
"LUZP4","LUZP4"
"IGF2-AS","IGF2-AS"
"GLRX5","GLRX5"
"PCSK1","PCSK1"
"ZNF219","ZNF219"
"ELOA2","ELOA2"
"ABI3","ABI3"
"COPZ2","COPZ2"
"PIGP","PIGP"
"GLTP","GLTP"
"PHF20","PHF20"
"VRK3","VRK3"
"CRIM1","CRIM1"
"DRICH1","DRICH1"
"EMC4","EMC4"
"HGH1","HGH1"
"MZB1","MZB1"
"ANKRD39","ANKRD39"
"COX16","COX16"
"CCDC174","CCDC174"
"SHISA5","SHISA5"
"PAIP2","PAIP2"
"PDZD11","PDZD11"
"TMEM69","TMEM69"
"PCSK5","PCSK5"
"MTRES1","MTRES1"
"NT5C3A","NT5C3A"
"FAM178B","FAM178B"
"MRPL37","MRPL37"
"RNF181","RNF181"
"TBC1D7","TBC1D7"
"MARCHF2","MARCHF2"
"MRPL51","MRPL51"
"TMEM216","TMEM216"
"PCSK2","PCSK2"
"PBDC1","PBDC1"
"MRPL30","MRPL30"
"MRPL27","MRPL27"
"CDKL3","CDKL3"
"CLEC1B","CLEC1B"
"CLEC1A","CLEC1A"
"PIPOX","PIPOX"
"CDK16","CDK16"
"TFDP3","TFDP3"
"UBAP1","UBAP1"
"BET1L","BET1L"
"KLF3","KLF3"
"MAPKAPK5-AS1","MAPKAPK5-AS1"
"ZNF571","ZNF571"
"DNAJC27","DNAJC27"
"IER5","IER5"
"C1RL","C1RL"
"CDK17","CDK17"
"GOLM1","GOLM1"
"ANKMY1","ANKMY1"
"SCAND1","SCAND1"
"BFAR","BFAR"
"TLR7","TLR7"
"RASL12","RASL12"
"CEND1","CEND1"
"COA4","COA4"
"RXFP3","RXFP3"
"CDK18","CDK18"
"ERGIC2","ERGIC2"
"GMIP","GMIP"
"GMPR2","GMPR2"
"CD320","CD320"
"PCDH12","PCDH12"
"ECSIT","ECSIT"
"SLC15A3","SLC15A3"
"BPIFA1","BPIFA1"
"THEG","THEG"
"NRN1","NRN1"
"ATP5F1D","ATP5F1D"
"PCYT1A","PCYT1A"
"TIMMDC1","TIMMDC1"
"GCNT4","GCNT4"
"CYP39A1","CYP39A1"
"FKBP11","FKBP11"
"ZDHHC3","ZDHHC3"
"KCNK9","KCNK9"
"FAM13B","FAM13B"
"FAM53C","FAM53C"
"REEP2","REEP2"
"ARMCX1","ARMCX1"
"SLC22A17","SLC22A17"
"TLR8","TLR8"
"SLC25A37","SLC25A37"
"GASK1B","GASK1B"
"NME8","NME8"
"KRCC1","KRCC1"
"PLAC8","PLAC8"
"PHF21A","PHF21A"
"MRPL35","MRPL35"
"RSRC1","RSRC1"
"PDC","PDC"
"MEX3C","MEX3C"
"AMZ2","AMZ2"
"WAC","WAC"
"SPG21","SPG21"
"ARL17A","ARL17A"
"AHSP","AHSP"
"ARL6IP4","ARL6IP4"
"PDCD1","PDCD1"
"TNFRSF12A","TNFRSF12A"
"SPTBN5","SPTBN5"
"ZNF771","ZNF771"
"PRR16","PRR16"
"NGRN","NGRN"
"THEM6","THEM6"
"MS4A4A","MS4A4A"
"DACT1","DACT1"
"PDCD2","PDCD2"
"CRNKL1","CRNKL1"
"ZBTB7A","ZBTB7A"
"FZR1","FZR1"
"TAOK3","TAOK3"
"KLRF1","KLRF1"
"KRT76","KRT76"
"ZNF117","ZNF117"
"WT1-AS","WT1-AS"
"PDE1A","PDE1A"
"MBTPS2","MBTPS2"
"HOOK1","HOOK1"
"CDC40","CDC40"
"CHST15","CHST15"
"ZMYND10","ZMYND10"
"PLA1A","PLA1A"
"UBR5","UBR5"
"POP5","POP5"
"TEX264","TEX264"
"PDE1C","PDE1C"
"POMP","POMP"
"TMA7","TMA7"
"MRPS17","MRPS17"
"ATRAID","ATRAID"
"SNX7","SNX7"
"UCHL5","UCHL5"
"ANGPT4","ANGPT4"
"CRLF3","CRLF3"
"PDE2A","PDE2A"
"CSAD","CSAD"
"ATP6V1D","ATP6V1D"
"WNT16","WNT16"
"ZNF589","ZNF589"
"EIF3L","EIF3L"
"NIP7","NIP7"
"RWDD1","RWDD1"
"PDE3A","PDE3A"
"AIG1","AIG1"
"TRPV2","TRPV2"
"COMMD10","COMMD10"
"WDR83OS","WDR83OS"
"TRAPPC4","TRAPPC4"
"ATP5F1E","ATP5F1E"
"PDE3B","PDE3B"
"PPME1","PPME1"
"NOL7","NOL7"
"HEMK1","HEMK1"
"PDE4A","PDE4A"
"BIN2","BIN2"
"ACTL6B","ACTL6B"
"PDE4B","PDE4B"
"AMOTL2","AMOTL2"
"PRKAG2","PRKAG2"
"POLK","POLK"
"ZNF107","ZNF107"
"DDX41","DDX41"
"SNX9","SNX9"
"PDE4C","PDE4C"
"SUCO","SUCO"
"ANAPC5","ANAPC5"
"ANAPC7","ANAPC7"
"SCARA3","SCARA3"
"MAGEC2","MAGEC2"
"FAM8A1","FAM8A1"
"PDE4D","PDE4D"
"HPCAL4","HPCAL4"
"YTHDF2","YTHDF2"
"VGLL1","VGLL1"
"RNF138","RNF138"
"IP6K2","IP6K2"
"PCYOX1","PCYOX1"
"PDE6A","PDE6A"
"PRRX2","PRRX2"
"LCMT1","LCMT1"
"GULP1","GULP1"
"REV1","REV1"
"RHCG","RHCG"
"PDE6C","PDE6C"
"SFMBT1","SFMBT1"
"GPR89B","GPR89B"
"UBE2J1","UBE2J1"
"EVL","EVL"
"PDE6D","PDE6D"
"NAT8B","NAT8B"
"DCDC2","DCDC2"
"LIMA1","LIMA1"
"CABP2","CABP2"
"ISYNA1","ISYNA1"
"HSD17B7","HSD17B7"
"ANKFY1","ANKFY1"
"PDE6G","PDE6G"
"VCX2","VCX2"
"VCX3A","VCX3A"
"PDE6H","PDE6H"
"SPOUT1","SPOUT1"
"NOP16","NOP16"
"RTCB","RTCB"
"HACD3","HACD3"
"CTDSPL2","CTDSPL2"
"NELFCD","NELFCD"
"TRIAP1","TRIAP1"
"ATP5PB","ATP5PB"
"PDE7A","PDE7A"
"HIKESHI","HIKESHI"
"CWC15","CWC15"
"TRMT112","TRMT112"
"UFC1","UFC1"
"RTF2","RTF2"
"PDE8A","PDE8A"
"CHMP5","CHMP5"
"GTSE1","GTSE1"
"ETV7","ETV7"
"DTL","DTL"
"NCKIPSD","NCKIPSD"
"PDE9A","PDE9A"
"LARS1","LARS1"
"TMEM14C","TMEM14C"
"CXXC5","CXXC5"
"TMEM138","TMEM138"
"OSER1","OSER1"
"GSKIP","GSKIP"
"JKAMP","JKAMP"
"ANAPC11","ANAPC11"
"PDE1B","PDE1B"
"ZC3HC1","ZC3HC1"
"TRMO","TRMO"
"PHF7","PHF7"
"VTA1","VTA1"
"PPHLN1","PPHLN1"
"MTFP1","MTFP1"
"ZCCHC17","ZCCHC17"
"PDGFA","PDGFA"
"SCLY","SCLY"
"VPS54","VPS54"
"ZNF581","ZNF581"
"SIRT7","SIRT7"
"SIRT6","SIRT6"
"PDGFB","PDGFB"
"CINP","CINP"
"RAB14","RAB14"
"ACKR4","ACKR4"
"PEX5L","PEX5L"
"LGSN","LGSN"
"NT5DC3","NT5DC3"
"PDGFRA","PDGFRA"
"RAB6B","RAB6B"
"IL23A","IL23A"
"MBIP","MBIP"
"HDAC7","HDAC7"
"ARMCX3","ARMCX3"
"TDP2","TDP2"
"UFM1","UFM1"
"PDGFRL","PDGFRL"
"CYRIB","CYRIB"
"GDE1","GDE1"
"LARP7","LARP7"
"ESF1","ESF1"
"PDE6B","PDE6B"
"AZIN1","AZIN1"
"PCF11","PCF11"
"MED15","MED15"
"PIAS4","PIAS4"
"PDGFRB","PDGFRB"
"TRIM33","TRIM33"
"SRRT","SRRT"
"NBAS","NBAS"
"CUTA","CUTA"
"LSR","LSR"
"ATP5MC1","ATP5MC1"
"PDHA1","PDHA1"
"LIPT1","LIPT1"
"NOP58","NOP58"
"EEF1AKNMT","EEF1AKNMT"
"PIGT","PIGT"
"TRMT6","TRMT6"
"ATP6V1H","ATP6V1H"
"GET4","GET4"
"PDHA2","PDHA2"
"DPH5","DPH5"
"ERGIC3","ERGIC3"
"TAF9B","TAF9B"
"NSG2","NSG2"
"UBE2D4","UBE2D4"
"PDHB","PDHB"
"KLF13","KLF13"
"CCZ1","CCZ1"
"DYNC2LI1","DYNC2LI1"
"SLC25A39","SLC25A39"
"PDK1","PDK1"
"LUC7L2","LUC7L2"
"OTUD6B","OTUD6B"
"RBMX2","RBMX2"
"DHRS7","DHRS7"
"RTRAF","RTRAF"
"SF3B6","SF3B6"
"PDK2","PDK2"
"MRPL48","MRPL48"
"TMBIM4","TMBIM4"
"PPIL1","PPIL1"
"YPEL5","YPEL5"
"CIAO2B","CIAO2B"
"MRPS23","MRPS23"
"PDK3","PDK3"
"MRPS33","MRPS33"
"PTRH2","PTRH2"
"CHMP3","CHMP3"
"CDK5RAP1","CDK5RAP1"
"RASD1","RASD1"
"STYXL1","STYXL1"
"GINS2","GINS2"
"PDK4","PDK4"
"MPC1","MPC1"
"FKBP7","FKBP7"
"ZFR","ZFR"
"ASB1","ASB1"
"ASB4","ASB4"
"NUB1","NUB1"
"HSPB11","HSPB11"
"SARAF","SARAF"
"ENPP1","ENPP1"
"TPPP3","TPPP3"
"ASB2","ASB2"
"MPP6","MPP6"
"ENPP2","ENPP2"
"SUFU","SUFU"
"OAZ3","OAZ3"
"ENPP3","ENPP3"
"LSM7","LSM7"
"CPSF3","CPSF3"
"TRAPPC2L","TRAPPC2L"
"HECA","HECA"
"VPS29","VPS29"
"ATP5MC2","ATP5MC2"
"PDPK1","PDPK1"
"CYB5R2","CYB5R2"
"NLK","NLK"
"PADI3","PADI3"
"ACSL5","ACSL5"
"GPRC5B","GPRC5B"
"EMCN","EMCN"
"CYB5R1","CYB5R1"
"ZNF44","ZNF44"
"SELENOT","SELENOT"
"RAB23","RAB23"
"CES1P1","CES1P1"
"CAB39","CAB39"
"SLC26A4","SLC26A4"
"UIMC1","UIMC1"
"FBXO40","FBXO40"
"DNAJB11","DNAJB11"
"CMPK1","CMPK1"
"POLR3K","POLR3K"
"WBP11","WBP11"
"PDYN","PDYN"
"UPB1","UPB1"
"MSRB1","MSRB1"
"RAPGEF6","RAPGEF6"
"GHRL","GHRL"
"PDZK1","PDZK1"
"WWOX","WWOX"
"ARID4B","ARID4B"
"CD244","CD244"
"LUC7L3","LUC7L3"
"PECAM1","PECAM1"
"RTEL1","RTEL1"
"HIGD1B","HIGD1B"
"ERAP1","ERAP1"
"TMEM8B","TMEM8B"
"CDK12","CDK12"
"C9orf78","C9orf78"
"SERPINF1","SERPINF1"
"SYT17","SYT17"
"ATP8A2","ATP8A2"
"RAB8B","RAB8B"
"INPP5K","INPP5K"
"GNG13","GNG13"
"STK26","STK26"
"TM7SF3","TM7SF3"
"RSF1","RSF1"
"MAP3K20","MAP3K20"
"MYOZ2","MYOZ2"
"PEG3","PEG3"
"KDM3B","KDM3B"
"PENK","PENK"
"ATP5MC3","ATP5MC3"
"ASIC5","ASIC5"
"SIX4","SIX4"
"COQ3","COQ3"
"CALML5","CALML5"
"TUBA8","TUBA8"
"PHAX","PHAX"
"GALNT7","GALNT7"
"ADA2","ADA2"
"PEPD","PEPD"
"PER1","PER1"
"GATB","GATB"
"PEX1","PEX1"
"PEX6","PEX6"
"PEX7","PEX7"
"PEX10","PEX10"
"PEX12","PEX12"
"PEX13","PEX13"
"PEX14","PEX14"
"PF4","PF4"
"PF4V1","PF4V1"
"PFAS","PFAS"
"CFP","CFP"
"ACP1","ACP1"
"PFDN1","PFDN1"
"PFDN2","PFDN2"
"PFDN4","PFDN4"
"PFDN5","PFDN5"
"ATP8B1","ATP8B1"
"PFKFB1","PFKFB1"
"PFKFB2","PFKFB2"
"PFKFB3","PFKFB3"
"ATP5ME","ATP5ME"
"PFKFB4","PFKFB4"
"PFKL","PFKL"
"VIT","VIT"
"PFKM","PFKM"
"PFKP","PFKP"
"PFN1","PFN1"
"PFN2","PFN2"
"CDK14","CDK14"
"ATP5PF","ATP5PF"
"PGA5","PGA5"
"PGAM1","PGAM1"
"PGAM2","PGAM2"
"PGC","PGC"
"PGD","PGD"
"PGF","PGF"
"PGGT1B","PGGT1B"
"ATP6V1A","ATP6V1A"
"PGK1","PGK1"
"PGK2","PGK2"
"PGM1","PGM1"
"PGM3","PGM3"
"PGM5","PGM5"
"PGR","PGR"
"ABCB1","ABCB1"
"ABCB4","ABCB4"
"PHB","PHB"
"ATP6V1B1","ATP6V1B1"
"SLC25A3","SLC25A3"
"PHEX","PHEX"
"PHF1","PHF1"
"PHF2","PHF2"
"PHKA1","PHKA1"
"PHKA2","PHKA2"
"PHKB","PHKB"
"ATP6V1B2","ATP6V1B2"
"PHKG1","PHKG1"
"PHKG2","PHKG2"
"PHYH","PHYH"
"SERPINA1","SERPINA1"
"PI3","PI3"
"SERPINA4","SERPINA4"
"SERPINB5","SERPINB5"
"SERPINB6","SERPINB6"
"ATP6V0C","ATP6V0C"
"SERPINE2","SERPINE2"
"SERPINB8","SERPINB8"
"SERPINB9","SERPINB9"
"SERPINB10","SERPINB10"
"SERPINI1","SERPINI1"
"SERPINB13","SERPINB13"
"SERPINI2","SERPINI2"
"PIGA","PIGA"
"PIGC","PIGC"
"ATP6V1C1","ATP6V1C1"
"PIGF","PIGF"
"PIGH","PIGH"
"PIGR","PIGR"
"PIK3C2A","PIK3C2A"
"PIK3C2B","PIK3C2B"
"PIK3C2G","PIK3C2G"
"PIK3C3","PIK3C3"
"ATP6V1E1","ATP6V1E1"
"PIK3CA","PIK3CA"
"PIK3CB","PIK3CB"
"PIM1","PIM1"
"PIK3CD","PIK3CD"
"PIK3CG","PIK3CG"
"PIK3R1","PIK3R1"
"PIK3R2","PIK3R2"
"PI4KA","PI4KA"
"PI4KB","PI4KB"
"ACP2","ACP2"
"PIN1","PIN1"
"PIN1P1","PIN1P1"
"PIN4","PIN4"
"PIP","PIP"
"PIP4K2A","PIP4K2A"
"PITPNA","PITPNA"
"PITX1","PITX1"
"PITX2","PITX2"
"PITX3","PITX3"
"PKD1","PKD1"
"PKD2","PKD2"
"PKLR","PKLR"
"PKHD1","PKHD1"
"PKM","PKM"
"PKNOX1","PKNOX1"
"PKP1","PKP1"
"PKP2","PKP2"
"PLA2G1B","PLA2G1B"
"PLA2G2A","PLA2G2A"
"PLA2G4A","PLA2G4A"
"PLA2G5","PLA2G5"
"PLAG1","PLAG1"
"PLAGL1","PLAGL1"
"PLAGL2","PLAGL2"
"PLAT","PLAT"
"PLAU","PLAU"
"PLAUR","PLAUR"
"ATP6V0B","ATP6V0B"
"PLCB2","PLCB2"
"PLCB3","PLCB3"
"PLCB4","PLCB4"
"PLCD1","PLCD1"
"BCL11A","BCL11A"
"CPXCR1","CPXCR1"
"BTBD1","BTBD1"
"PLCL1","PLCL1"
"SPA17","SPA17"
"IL17D","IL17D"
"NUDT9","NUDT9"
"CHIC1","CHIC1"
"TM6SF2","TM6SF2"
"TM6SF1","TM6SF1"
"UBASH3A","UBASH3A"
"ZFYVE1","ZFYVE1"
"PLCG1","PLCG1"
"LRP1B","LRP1B"
"PANK1","PANK1"
"SHC3","SHC3"
"PLCG2","PLCG2"
"PLD1","PLD1"
"NUP54","NUP54"
"TPCN1","TPCN1"
"PLD2","PLD2"
"PLEC","PLEC"
"ATP6V1G2","ATP6V1G2"
"PLG","PLG"
"CLIC5","CLIC5"
"STX18","STX18"
"PLEK","PLEK"
"PLGLB2","PLGLB2"
"SERPINF2","SERPINF2"
"PLIN1","PLIN1"
"PLK1","PLK1"
"FXYD1","FXYD1"
"FXYD3","FXYD3"
"ATP6V0A1","ATP6V0A1"
"PLN","PLN"
"PLOD1","PLOD1"
"PLOD2","PLOD2"
"PLP1","PLP1"
"PLP2","PLP2"
"PLRG1","PLRG1"
"PLS1","PLS1"
"PLS3","PLS3"
"PLSCR1","PLSCR1"
"PLTP","PLTP"
"PLXNA1","PLXNA1"
"MBD3","MBD3"
"ADAM22","ADAM22"
"PLXNA2","PLXNA2"
"BCO1","BCO1"
"PRKAG3","PRKAG3"
"PTOV1","PTOV1"
"S1PR5","S1PR5"
"PLXNB1","PLXNB1"
"PLXNB3","PLXNB3"
"PMAIP1","PMAIP1"
"PMCH","PMCH"
"PNOC","PNOC"
"PMCHL1","PMCHL1"
"ATP6AP1","ATP6AP1"
"PMCHL2","PMCHL2"
"PML","PML"
"PMM1","PMM1"
"PMM2","PMM2"
"PMP2","PMP2"
"PMP22","PMP22"
"PMS1","PMS1"
"PMS2P1","PMS2P1"
"ATP7A","ATP7A"
"PMS2P2","PMS2P2"
"PMS2P4","PMS2P4"
"RIPPLY3","RIPPLY3"
"FXYD7","FXYD7"
"FXYD6","FXYD6"
"FXYD5","FXYD5"
"FXYD4","FXYD4"
"P2RY13","P2RY13"
"PMS2P5","PMS2P5"
"GPR84","GPR84"
"IL20RA","IL20RA"
"IL20RB","IL20RB"
"FGFRL1","FGFRL1"
"GPR87","GPR87"
"C11orf24","C11orf24"
"TRIM34","TRIM34"
"CDHR5","CDHR5"
"PMS2P3","PMS2P3"
"ATP5PO","ATP5PO"
"MYO3A","MYO3A"
"DUOX1","DUOX1"
"RAB4B","RAB4B"
"RAB24","RAB24"
"PELO","PELO"
"SLCO1C1","SLCO1C1"
"EXOSC9","EXOSC9"
"PPIL3","PPIL3"
"EXOSC10","EXOSC10"
"FTHL17","FTHL17"
"CNTN5","CNTN5"
"CSNK1G1","CSNK1G1"
"A4GALT","A4GALT"
"PMS2","PMS2"
"PRRX1","PRRX1"
"CPSF2","CPSF2"
"ACP5","ACP5"
"ATP7B","ATP7B"
"BRWD1","BRWD1"
"SLC37A1","SLC37A1"
"RBM11","RBM11"
"PCBP3","PCBP3"
"C21orf58","C21orf58"
"YBEY","YBEY"
"PNLIP","PNLIP"
"LINC00160","LINC00160"
"SMIM11A","SMIM11A"
"C21orf62-AS1","C21orf62-AS1"
"MIS18A","MIS18A"
"PNLIPRP1","PNLIPRP1"
"LINC00158","LINC00158"
"CHODL-AS1","CHODL-AS1"
"PNLIPRP2","PNLIPRP2"
"TSPEAR","TSPEAR"
"LINC00113","LINC00113"
"LINC00112","LINC00112"
"PNMT","PNMT"
"LINC00111","LINC00111"
"SETD4","SETD4"
"FAM3B","FAM3B"
"RIPK4","RIPK4"
"CLIC6","CLIC6"
"GSAP","GSAP"
"TLR9","TLR9"
"POLE3","POLE3"
"CHRAC1","CHRAC1"
"PNN","PNN"
"GPR88","GPR88"
"UBL3","UBL3"
"SEPTIN5","SEPTIN5"
"SEPTIN4","SEPTIN4"
"LINC00308","LINC00308"
"CT45A6","CT45A6"
"CT45A1","CT45A1"
"LURAP1","LURAP1"
"MIR4435-2HG","MIR4435-2HG"
"LOC541473","LOC541473"
"MRPL39","MRPL39"
"C21orf91","C21orf91"
"C8orf58","C8orf58"
"EOLA2","EOLA2"
"DCUN1D1","DCUN1D1"
"NANS","NANS"
"PODXL","PODXL"
"CYCS","CYCS"
"ERRFI1","ERRFI1"
"KCNK10","KCNK10"
"TREM2","TREM2"
"TREM1","TREM1"
"SNTG1","SNTG1"
"POLA1","POLA1"
"SNTG2","SNTG2"
"POLB","POLB"
"POLD1","POLD1"
"POLD2","POLD2"
"POLE","POLE"
"POLE2","POLE2"
"PCOTH","PCOTH"
"POLG","POLG"
"POLH","POLH"
"POLR2A","POLR2A"
"POLR2B","POLR2B"
"POLR2C","POLR2C"
"GPR173","GPR173"
"GPR85","GPR85"
"POLR2D","POLR2D"
"GNG2","GNG2"
"GDAP1","GDAP1"
"POLR2E","POLR2E"
"DPM3","DPM3"
"SOX18","SOX18"
"UNC93A","UNC93A"
"POLR2F","POLR2F"
"POLR2G","POLR2G"
"CYTL1","CYTL1"
"WNT4","WNT4"
"HAO1","HAO1"
"POLR2H","POLR2H"
"POLR2I","POLR2I"
"TERF2IP","TERF2IP"
"POLR2J","POLR2J"
"POLR2K","POLR2K"
"SLC38A2","SLC38A2"
"POLR2L","POLR2L"
"NLGN3","NLGN3"
"SIAE","SIAE"
"POLRMT","POLRMT"
"TAS2R5","TAS2R5"
"POMC","POMC"
"DNAJC10","DNAJC10"
"YIPF1","YIPF1"
"GAR1","GAR1"
"SSH1","SSH1"
"HCG4","HCG4"
"SH3TC1","SH3TC1"
"SEMA5B","SEMA5B"
"GFOD1","GFOD1"
"RBM27","RBM27"
"PON1","PON1"
"SASH3","SASH3"
"STAG3L1","STAG3L1"
"KCTD5","KCTD5"
"ANLN","ANLN"
"PON2","PON2"
"RIN2","RIN2"
"ATAD2B","ATAD2B"
"FBXO42","FBXO42"
"MOV10L1","MOV10L1"
"TAF7L","TAF7L"
"PRR13","PRR13"
"PON3","PON3"
"MRPS21","MRPS21"
"FBXW5","FBXW5"
"CCSER2","CCSER2"
"RETREG1","RETREG1"
"XRN1","XRN1"
"ETAA1","ETAA1"
"SPIN2A","SPIN2A"
"ANKIB1","ANKIB1"
"MIOS","MIOS"
"ZFAND6","ZFAND6"
"POR","POR"
"ARMCX6","ARMCX6"
"MIEF1","MIEF1"
"TOLLIP","TOLLIP"
"KRT20","KRT20"
"NLE1","NLE1"
"RNF216","RNF216"
"PLEKHA5","PLEKHA5"
"PIMREG","PIMREG"
"CHPF2","CHPF2"
"TRMT13","TRMT13"
"DGCR8","DGCR8"
"POU1F1","POU1F1"
"UGT2B28","UGT2B28"
"OTULINL","OTULINL"
"NEURL1B","NEURL1B"
"C11orf71","C11orf71"
"TMX3","TMX3"
"PRMT7","PRMT7"
"HEATR5B","HEATR5B"
"SMOX","SMOX"
"TMCO1","TMCO1"
"ATR","ATR"
"POU2AF1","POU2AF1"
"RBM47","RBM47"
"ZDHHC13","ZDHHC13"
"CPVL","CPVL"
"DHX29","DHX29"
"ADAMTSL4","ADAMTSL4"
"EPB41L4A-DT","EPB41L4A-DT"
"RHOF","RHOF"
"POU2F1","POU2F1"
"PCDH18","PCDH18"
"HMGCLL1","HMGCLL1"
"EXOSC4","EXOSC4"
"DDX4","DDX4"
"MTRF1L","MTRF1L"
"PUS7","PUS7"
"APBB1IP","APBB1IP"
"POU2F2","POU2F2"
"CCDC93","CCDC93"
"WDR44","WDR44"
"ANKRD16","ANKRD16"
"ASNSD1","ASNSD1"
"POU3F1","POU3F1"
"MIER2","MIER2"
"USP53","USP53"
"MRPL50","MRPL50"
"CCHCR1","CCHCR1"
"EXOC6","EXOC6"
"SHLD2","SHLD2"
"ROBO4","ROBO4"
"NDUFB11","NDUFB11"
"POU3F2","POU3F2"
"FAM193B","FAM193B"
"DDIT4","DDIT4"
"RC3H2","RC3H2"
"TOMM7","TOMM7"
"CRCT1","CRCT1"
"MTMR12","MTMR12"
"RNF186","RNF186"
"SDK2","SDK2"
"POU3F3","POU3F3"
"NECAB2","NECAB2"
"MAGEL2","MAGEL2"
"GNL3L","GNL3L"
"MIR4453HG","MIR4453HG"
"WDR5B","WDR5B"
"DDX49","DDX49"
"ING3","ING3"
"SGTB","SGTB"
"SPATA6","SPATA6"
"POU3F4","POU3F4"
"EPB41L4B","EPB41L4B"
"DLL4","DLL4"
"POU4F1","POU4F1"
"UGT1A10","UGT1A10"
"UGT1A8","UGT1A8"
"UGT1A7","UGT1A7"
"UGT1A6","UGT1A6"
"UGT1A5","UGT1A5"
"POU4F2","POU4F2"
"SCAND2P","SCAND2P"
"EGLN1","EGLN1"
"GNB1L","GNB1L"
"LZTFL1","LZTFL1"
"EQTN","EQTN"
"MXRA8","MXRA8"
"POU4F3","POU4F3"
"L1TD1","L1TD1"
"ATRX","ATRX"
"POU5F1","POU5F1"
"UGT1A9","UGT1A9"
"NDFIP2","NDFIP2"
"DDX56","DDX56"
"INO80","INO80"
"CCNJ","CCNJ"
"POU5F1B","POU5F1B"
"FBXL19","FBXL19"
"VSIG10","VSIG10"
"ARL15","ARL15"
"PAF1","PAF1"
"PARP14","PARP14"
"HES2","HES2"
"MAP10","MAP10"
"MINDY2","MINDY2"
"POU6F1","POU6F1"
"PPA1","PPA1"
"PPARA","PPARA"
"UGT1A4","UGT1A4"
"UGT1A1","UGT1A1"
"UGT1A3","UGT1A3"
"PCDHB18P","PCDHB18P"
"PCDHB17P","PCDHB17P"
"TBC1D13","TBC1D13"
"WDR74","WDR74"
"TMEM106B","TMEM106B"
"RSBN1","RSBN1"
"PPARD","PPARD"
"LRRN3","LRRN3"
"CRLS1","CRLS1"
"GTPBP2","GTPBP2"
"CROT","CROT"
"PPARG","PPARG"
"ZNHIT6","ZNHIT6"
"P4HTM","P4HTM"
"MANSC1","MANSC1"
"MED1","MED1"
"KIF1A","KIF1A"
"PPEF2","PPEF2"
"RRN3","RRN3"
"PDP1","PDP1"
"GPN2","GPN2"
"MARCHF5","MARCHF5"
"PPAT","PPAT"
"CNGB3","CNGB3"
"RBFOX1","RBFOX1"
"SLC6A20","SLC6A20"
"BTN2A3P","BTN2A3P"
"OTUD4","OTUD4"
"PPBP","PPBP"
"TMED9","TMED9"
"SLC35F2","SLC35F2"
"RAB39A","RAB39A"
