Feature_ID,row m/z,row retention time,row identity (all IDs),Identity Mapped,FormulaMapped,KEGG,HMDB,PubChem,row number of detected peaks,Number of non-zero peaks,Percent pre-gap peaks,Percent non-zero peaks,Heavy-labeled flag,Identified flag,Non-heavy identified flag
pos_01086,362.1187436,2.969160241,,,,,,,19,84,21.59090909,95.45454545,0,0,0
pos_01087,190.1063505,1.34041458,,,,,,,41,88,46.59090909,100,0,0,0
pos_01088,330.2619961,2.340927365,,,,,,,16,87,18.18181818,98.86363636,0,0,0
pos_01089,272.1301099,1.194104575,,,,,,,32,83,36.36363636,94.31818182,0,0,0
pos_01090,188.1270733,1.336663666,,,,,,,46,88,52.27272727,100,0,0,0
pos_01091,506.3577109,2.340903993,,,,,,,35,87,39.77272727,98.86363636,0,0,0
pos_01092,207.1579892,1.309092056,,,,,,,19,84,21.59090909,95.45454545,0,0,0
pos_01093,177.0991185,5.532901405,,,,,,,70,88,79.54545455,100,0,0,0
pos_01094,136.075033,3.334558858,,,,,,,84,88,95.45454545,100,0,0,0
pos_01095,309.1276062,5.463358222,,,,,,,40,87,45.45454545,98.86363636,0,0,0
pos_01096,189.1224306,5.122282614,NALPHA-ACETYL-L-LYSINE,N-alpha-Acetyl-L-lysine,C8H16N2O3,C12989,HMDB0000446,92907,75,88,85.22727273,100,0,1,1
pos_01097,335.0719515,5.730459076,,,,,,,84,88,95.45454545,100,0,0,0
pos_01098,340.0455669,4.10686394,,,,,,,3,80,3.409090909,90.90909091,0,0,0
pos_01099,249.1254324,2.33760076,,,,,,,80,88,90.90909091,100,0,0,0
pos_01100,450.355128,2.336829193,,,,,,,70,87,79.54545455,98.86363636,0,0,0
pos_01101,84.04395974,3.368660129,,,,,,,12,88,13.63636364,100,0,0,0
pos_01102,107.0485427,3.003348683,,,,,,,74,87,84.09090909,98.86363636,0,0,0
pos_01103,627.5322117,1.111942814,,,,,,,51,87,57.95454545,98.86363636,0,0,0
pos_01104,221.0908474,2.799417799,,,,,,,79,88,89.77272727,100,0,0,0
pos_01105,115.0860217,5.532145377,,,,,,,66,88,75,100,0,0,0
pos_01106,732.6050357,2.324792498,,,,,,,3,88,3.409090909,100,0,0,0
pos_01107,168.1221261,1.430761897,,,,,,,65,88,73.86363636,100,0,0,0
pos_01108,165.1125432,1.351001076,,,,,,,2,88,2.272727273,100,0,0,0
pos_01109,305.0963566,6.535475336,,,,,,,24,87,27.27272727,98.86363636,0,0,0
pos_01110,282.1182094,2.358291286,1-METHYLADENOSINE,1-Methyladenosine,C11H15N5O4,C02494,HMDB0003331,27476,31,88,35.22727273,100,0,1,1
pos_01111,214.1789711,2.327507968,,,,,,,7,84,7.954545455,95.45454545,0,0,0
pos_01112,206.0999814,1.227622028,,,,,,,50,85,56.81818182,96.59090909,0,0,0
pos_01113,250.1247458,2.342734644,,,,,,,6,68,6.818181818,77.27272727,0,0,0
pos_01114,405.0076372,5.469615838,URIDINE 5'-DIPHOSPHATE,Uridine 5'-diphosphate,C9H14N2O12P2,C00015,HMDB0000295,6031,72,87,81.81818182,98.86363636,0,1,1
pos_01115,362.0817501,4.198972565,,,,,,,2,73,2.272727273,82.95454545,0,0,0
pos_01116,336.1385636,5.566180515,,,,,,,82,87,93.18181818,98.86363636,0,0,0
pos_01118,152.0697778,4.119919874,,,,,,,52,88,59.09090909,100,0,0,0
pos_01119,227.1741015,1.430421523,,,,,,,54,88,61.36363636,100,0,0,0
pos_01120,689.5565519,1.412531317,,,,,,,20,87,22.72727273,98.86363636,0,0,0
pos_01121,116.0522099,1.336521114,,,,,,,58,88,65.90909091,100,0,0,0
pos_01122,133.0964746,5.532210392,,,,,,,69,88,78.40909091,100,0,0,0
pos_01124,258.1685932,1.34801477,,,,,,,60,88,68.18181818,100,0,0,0
pos_01125,160.0959585,2.350410369,,,,,,,85,88,96.59090909,100,0,0,0
pos_01126,162.1115171,4.317888039,L-CARNITINE,L-carnitine,C7H15NO3,C00318,HMDB0000062,10917,81,88,92.04545455,100,0,1,1
pos_01127,118.085581,3.945465489,L-VALINE;BETAINE;L-NORVALINE,L-Valine|Betaine|L-Norvaline,C5H11NO2|C5H11NO2|C5H11NO2,C00183||C01799,HMDB0000883|HMDB0000043|HMDB0013716,6287|248|439575,30,88,34.09090909,100,0,1,1
pos_01128,133.0793069,4.947562757,,,,,,,62,88,70.45454545,100,0,0,0
pos_01129,264.1177708,5.249674668,,,,,,,49,88,55.68181818,100,0,0,0
pos_01130,136.0610848,2.745488995,ADENINE,Adenine,C5H5N5,C00147,HMDB0000034,190,73,88,82.95454545,100,0,1,1
pos_01131,703.5698724,2.324153624,,,,,,,40,88,45.45454545,100,0,0,0
pos_01132,141.0649913,3.044097654,,,,,,,18,88,20.45454545,100,0,0,0
pos_01133,282.1684035,1.5896402,,,,,,,5,12,5.681818182,13.63636364,0,0,0
pos_01134,100.0751151,2.337946084,,,,,,,59,88,67.04545455,100,0,0,0
pos_01135,167.0887347,3.002239386,,,,,,,19,88,21.59090909,100,0,0,0
pos_01138,148.0959899,3.188195554,,,,,,,42,88,47.72727273,100,0,0,0
pos_01139,283.0441883,5.619755251,,,,,,,78,87,88.63636364,98.86363636,0,0,0
pos_01141,709.9420509,1.241666256,,,,,,,24,88,27.27272727,100,0,0,0
pos_01142,761.582873,1.713513789,,,,,,,3,88,3.409090909,100,0,0,0
pos_01143,130.0492161,2.928934413,5-OXO-D-PROLINE;5-OXO-L-PROLINE,5-Oxo-L-Proline,C5H7NO3,C01879,HMDB0000267,7405,21,88,23.86363636,100,0,1,1
pos_01144,112.0499648,5.389927632,,,,,,,23,88,26.13636364,100,0,0,0
pos_01146,91.05783358,4.977872398,,,,,,,10,88,11.36363636,100,0,0,0
pos_01148,162.0731796,4.319313622,,,,,,,84,88,95.45454545,100,0,0,0
pos_01149,256.1685725,2.325322366,,,,,,,23,52,26.13636364,59.09090909,0,0,0
pos_01150,863.5310345,1.208939636,,,,,,,41,88,46.59090909,100,0,0,0
pos_01151,886.0472638,1.207315517,,,,,,,7,88,7.954545455,100,0,0,0
pos_01152,86.05957944,4.794926768,,,,,,,38,88,43.18181818,100,0,0,0
pos_01153,167.0846475,2.328419686,,,,,,,22,55,25,62.5,0,0,0
pos_01154,90.05447318,2.338544254,,,,,,,54,88,61.36363636,100,0,0,0
pos_01155,172.1322005,4.100754855,,,,,,,78,88,88.63636364,100,0,0,0
pos_01156,275.1408717,1.328011013,,,,,,,33,87,37.5,98.86363636,0,0,0
pos_01157,113.0703528,5.546332394,,,,,,,63,88,71.59090909,100,0,0,0
pos_01158,142.0855694,3.103355078,,,,,,,64,88,72.72727273,100,0,0,0
pos_01159,142.0855044,1.573353367,,,,,,,23,88,26.13636364,100,0,0,0
pos_01160,427.093179,6.215114246,,,,,,,60,87,68.18181818,98.86363636,0,0,0
pos_01161,536.1623601,1.205640986,,,,,,,9,80,10.22727273,90.90909091,0,0,0
pos_01162,322.1049491,3.084865842,,,,,,,53,85,60.22727273,96.59090909,0,0,0
pos_01163,86.09591173,1.401028031,,,,,,,56,88,63.63636364,100,0,0,0
pos_01164,84.08034531,3.398608673,,,,,,,26,88,29.54545455,100,0,0,0
pos_01165,683.1305327,4.855000537,,,,,,,25,86,28.40909091,97.72727273,0,0,0
pos_01166,234.0757184,1.369742054,,,,,,,43,87,48.86363636,98.86363636,0,0,0
pos_01167,129.1463632,5.021548684,,,,,,,7,62,7.954545455,70.45454545,0,0,0
pos_01168,178.0687656,1.329259492,,,,,,,53,87,60.22727273,98.86363636,0,0,0
pos_01169,788.6008561,1.676641195,,,,,,,11,87,12.5,98.86363636,0,0,0
pos_01170,128.9669531,5.030712553,,,,,,,14,75,15.90909091,85.22727273,0,0,0
pos_01171,132.0977413,4.946464004,,,,,,,57,87,64.77272727,98.86363636,0,0,0
pos_01172,705.5801834,2.325121718,,,,,,,7,88,7.954545455,100,0,0,0
pos_01173,228.0965761,3.145067025,DEOXYCYTIDINE,Deoxycytidine,C9H13N3O4,C00881,HMDB0000014,13711,16,86,18.18181818,97.72727273,0,1,1
pos_01174,449.3460879,1.214636887,,,,,,,11,63,12.5,71.59090909,0,0,0
pos_01175,129.4944483,5.028030151,,,,,,,9,66,10.22727273,75,0,0,0
pos_01176,152.0557891,3.423112778,GUANINE,Guanine,C5H5N5O,C00242,HMDB0000132,764,30,88,34.09090909,100,0,1,1
pos_01177,176.1272096,4.015803796,,,,,,,42,88,47.72727273,100,0,0,0
pos_01178,122.9631593,2.350220137,,,,,,,37,87,42.04545455,98.86363636,0,0,0
pos_01179,116.0699294,1.349732461,,,,,,,58,88,65.90909091,100,0,0,0
pos_01180,147.0756555,3.583996962,,,,,,,31,88,35.22727273,100,0,0,0
pos_01181,128.6382505,5.026815052,,,,,,,7,68,7.954545455,77.27272727,0,0,0
pos_01182,128.983757,5.023341802,,,,,,,6,59,6.818181818,67.04545455,0,0,0
pos_01183,123.1301417,2.350647523,,,,,,,14,85,15.90909091,96.59090909,0,0,0
pos_01184,550.3838462,1.301319347,,,,,,,43,87,48.86363636,98.86363636,0,0,0
pos_01185,433.1035587,4.85476955,,,,,,,42,85,47.72727273,96.59090909,0,0,0
pos_01186,150.0638448,4.748836585,,,,,,,4,88,4.545454545,100,0,0,0
pos_01187,159.046563,1.330148356,,,,,,,36,87,40.90909091,98.86363636,0,0,0
pos_01188,246.0936144,3.720550731,,,,,,,36,84,40.90909091,95.45454545,0,0,0
pos_01189,144.0647522,5.47777744,,,,,,,20,88,22.72727273,100,0,0,0
pos_01190,206.1007264,3.626795085,,,,,,,33,88,37.5,100,0,0,0
pos_01192,246.1435328,1.34549477,,,,,,,81,88,92.04545455,100,0,0,0
pos_01193,103.0577647,4.733920693,,,,,,,17,88,19.31818182,100,0,0,0
pos_01194,456.4024756,2.332200651,,,,,,,66,87,75,98.86363636,0,0,0
pos_01195,244.1353721,1.164548517,,,,,,,81,87,92.04545455,98.86363636,0,0,0
pos_01196,186.0573334,1.336513055,,,,,,,31,87,35.22727273,98.86363636,0,0,0
pos_01197,129.1633884,5.039220423,,,,,,,12,66,13.63636364,75,0,0,0
pos_01198,116.0907875,4.090160637,,,,,,,42,87,47.72727273,98.86363636,0,0,0
pos_01199,128.0698918,4.226595223,,,,,,,28,88,31.81818182,100,0,0,0
pos_01200,259.1024176,3.329384875,,,,,,,20,75,22.72727273,85.22727273,0,0,0
pos_01201,145.1044754,3.198980111,,,,,,,20,88,22.72727273,100,0,0,0
pos_01202,458.6213552,1.244636139,,,,,,,68,87,77.27272727,98.86363636,0,0,0
pos_01203,238.0731166,3.428662017,,,,,,,21,75,23.86363636,85.22727273,0,0,0
pos_01204,523.1017259,4.955579666,,,,,,,53,86,60.22727273,97.72727273,0,0,0
pos_01206,116.1041649,4.094635234,,,,,,,69,88,78.40909091,100,0,0,0
pos_01207,475.121511,5.143046657,,,,,,,5,57,5.681818182,64.77272727,0,0,0
pos_01208,123.1461239,2.350179085,,,,,,,40,87,45.45454545,98.86363636,0,0,0
pos_01209,223.1064422,2.344333781,,,,,,,63,88,71.59090909,100,0,0,0
pos_01210,626.0766563,4.875050219,,,,,,,16,77,18.18181818,87.5,0,0,0
pos_01211,237.1220492,1.335547352,,,,,,,59,88,67.04545455,100,0,0,0
pos_01212,122.9787391,2.349092081,,,,,,,22,86,25,97.72727273,0,0,0
pos_01213,444.280799,1.243641952,,,,,,,53,86,60.22727273,97.72727273,0,0,0
pos_01214,518.0797406,1.2213107,,,,,,,67,88,76.13636364,100,0,0,0
pos_01215,734.5629942,1.889770602,,,,,,,16,88,18.18181818,100,0,0,0
pos_01216,246.1146933,1.179433148,,,,,,,49,87,55.68181818,98.86363636,0,0,0
pos_01217,146.0593053,3.600674768,,,,,,,17,88,19.31818182,100,0,0,0
pos_01218,217.1535355,2.33840987,,,,,,,84,87,95.45454545,98.86363636,0,0,0
pos_01219,219.0786582,1.335862121,,,,,,,53,87,60.22727273,98.86363636,0,0,0
pos_01220,245.059837,5.362043303,,,,,,,60,88,68.18181818,100,0,0,0
pos_01221,152.0559022,6.160472991,,,,,,,67,88,76.13636364,100,0,0,0
pos_01222,160.0960173,3.97033216,,,,,,,17,88,19.31818182,100,0,0,0
pos_01223,84.08034568,3.922123659,,,,,,,43,88,48.86363636,100,0,0,0
pos_01224,231.0963097,5.395280872,,,,,,,55,88,62.5,100,0,0,0
pos_01225,550.3839289,2.339319607,,,,,,,34,87,38.63636364,98.86363636,0,0,0
pos_01226,266.1218952,5.28896651,,,,,,,39,88,44.31818182,100,0,0,0
pos_01227,482.4177983,1.321062361,,,,,,,36,82,40.90909091,93.18181818,0,0,0
pos_01228,137.1038069,3.029875695,,,,,,,54,87,61.36363636,98.86363636,0,0,0
pos_01229,473.2968789,1.240906334,,,,,,,65,87,73.86363636,98.86363636,0,0,0
pos_01230,429.2707874,1.250455168,,,,,,,67,88,76.13636364,100,0,0,0
pos_01231,456.4024815,1.324124456,,,,,,,59,86,67.04545455,97.72727273,0,0,0
pos_01232,517.8284931,1.224212695,,,,,,,66,87,75,98.86363636,0,0,0
pos_01233,169.0962411,1.340044307,,,,,,,13,88,14.77272727,100,0,0,0
pos_01234,104.0472883,8.740474366,,,,,,,14,87,15.90909091,98.86363636,0,0,0
pos_01235,145.0310116,2.343185813,,,,,,,67,87,76.13636364,98.86363636,0,0,0
pos_01236,424.0626033,5.621835056,,,,,,,78,87,88.63636364,98.86363636,0,0,0
pos_01237,274.1822032,1.151041585,,,,,,,72,87,81.81818182,98.86363636,0,0,0
pos_01238,113.0703079,2.362815961,,,,,,,33,88,37.5,100,0,0,0
pos_01239,133.0600551,4.294129768,L-ASPARAGINE;3-UREIDOPROPIONATE,L-Asparagine|3-Ureidopropionate,C4H8N2O3|C4H8N2O3,C00152|C02642,HMDB0000168|HMDB0000026,6267|,51,88,57.95454545,100,0,1,1
pos_01240,354.8935884,14.16499395,,,,,,,21,88,23.86363636,100,0,0,0
pos_01241,334.1050202,4.807710666,,,,,,,3,81,3.409090909,92.04545455,0,0,0
pos_01242,116.094952,4.096420192,,,,,,,26,87,29.54545455,98.86363636,0,0,0
pos_01243,286.1018293,2.40613116,,,,,,,72,87,81.81818182,98.86363636,0,0,0
pos_01244,641.0700489,1.222538622,,,,,,,66,88,75,100,0,0,0
pos_01245,279.1688772,1.265285835,,,,,,,44,88,50,100,0,0,0
pos_01246,104.1650611,8.776427033,,,,,,,9,87,10.22727273,98.86363636,0,0,0
pos_01247,132.0374161,4.948082605,,,,,,,10,87,11.36363636,98.86363636,0,0,0
pos_01248,744.5849071,2.279694638,,,,,,,6,88,6.818181818,100,0,0,0
pos_01249,137.0580501,2.747617934,PHENYL ACETATE,Phenyl acetate,C8H8O2,C07086,HMDB0000209,999,72,88,81.81818182,100,0,1,1
pos_01250,178.0713255,3.027292626,,,,,,,53,87,60.22727273,98.86363636,0,0,0
pos_01251,147.0466007,3.971457415,,,,,,,36,87,40.90909091,98.86363636,0,0,0
pos_01252,188.0729503,1.321309058,,,,,,,17,84,19.31818182,95.45454545,0,0,0
pos_01253,221.0941745,2.342392518,,,,,,,25,87,28.40909091,98.86363636,0,0,0
pos_01254,245.184649,2.311370841,,,,,,,53,88,60.22727273,100,0,0,0
pos_01255,223.1064577,1.336661797,,,,,,,60,88,68.18181818,100,0,0,0
pos_01256,72.04409,5.264644218,,,,,,,70,88,79.54545455,100,0,0,0
pos_01257,399.246961,3.240334454,,,,,,,4,13,4.545454545,14.77272727,0,0,0
pos_01258,265.1149494,5.248847896,,,,,,,20,86,22.72727273,97.72727273,0,0,0
pos_01259,116.1129195,4.093774839,,,,,,,70,87,79.54545455,98.86363636,0,0,0
pos_01260,203.1379643,4.563902013,,,,,,,4,88,4.545454545,100,0,0,0
pos_01261,279.1297466,2.856747425,,,,,,,51,87,57.95454545,98.86363636,0,0,0
pos_01262,269.1592147,1.338303148,,,,,,,56,88,63.63636364,100,0,0,0
pos_01263,175.1068149,1.360695743,,,,,,,76,88,86.36363636,100,0,0,0
pos_01264,119.0575254,5.438360772,,,,,,,46,87,52.27272727,98.86363636,0,0,0
pos_01265,326.2057371,1.335017367,,,,,,,37,88,42.04545455,100,0,0,0
pos_01266,670.0859607,1.21856657,,,,,,,67,87,76.13636364,98.86363636,0,0,0
pos_01267,546.3526081,2.3420193,,,,,,,67,87,76.13636364,98.86363636,0,0,0
pos_01268,152.0558754,2.79260564,GUANINE,Guanine,C5H5N5O,C00242,HMDB0000132,764,66,88,75,100,0,1,1
pos_01269,537.1624949,1.627871181,,,,,,,16,88,18.18181818,100,0,0,0
pos_01270,470.3813946,1.318482608,,,,,,,44,86,50,97.72727273,0,0,0
pos_01271,260.1956667,4.143170101,,,,,,,39,86,44.31818182,97.72727273,0,0,0
pos_01272,260.1301945,1.193118992,,,,,,,33,84,37.5,95.45454545,0,0,0
pos_01273,482.4177598,2.328328513,,,,,,,38,87,43.18181818,98.86363636,0,0,0
pos_01274,537.1627245,1.207741716,,,,,,,4,69,4.545454545,78.40909091,0,0,0
pos_01275,474.0533731,1.226107385,,,,,,,66,87,75,98.86363636,0,0,0
pos_01276,160.023869,3.030482331,,,,,,,36,88,40.90909091,100,0,0,0
pos_01277,336.0837797,4.772288117,,,,,,,3,87,3.409090909,98.86363636,0,0,0
pos_01278,176.9988334,3.026698715,,,,,,,35,87,39.77272727,98.86363636,0,0,0
pos_01279,175.0856968,3.6075491,,,,,,,83,88,94.31818182,100,0,0,0
pos_01280,169.0962303,2.33239425,,,,,,,20,88,22.72727273,100,0,0,0
pos_01281,221.0942931,1.339605506,,,,,,,37,87,42.04545455,98.86363636,0,0,0
pos_01282,237.1220958,2.339650299,,,,,,,58,88,65.90909091,100,0,0,0
pos_01283,236.1761008,1.385158985,,,,,,,57,84,64.77272727,95.45454545,0,0,0
pos_01284,163.0413489,2.358853432,,,,,,,13,88,14.77272727,100,0,0,0
pos_01285,423.2726862,1.286410229,,,,,,,64,86,72.72727273,97.72727273,0,0,0
pos_01286,407.1194467,4.51275298,,,,,,,5,31,5.681818182,35.22727273,0,0,0
pos_01287,204.0426854,2.361655889,,,,,,,62,88,70.45454545,100,0,0,0
pos_01288,262.1635806,1.579779592,,,,,,,63,88,71.59090909,100,0,0,0
pos_01289,153.0399091,3.789343767,XANTHINE,Xanthine,C5H4N4O2,C00385,HMDB0000292,1188,32,87,36.36363636,98.86363636,0,1,1
pos_01291,114.0544189,4.813115778,,,,,,,4,88,4.545454545,100,0,0,0
pos_01292,166.1248208,3.003319398,,,,,,,68,87,77.27272727,98.86363636,0,0,0
pos_01293,120.0470476,3.547776401,,,,,,,66,87,75,98.86363636,0,0,0
pos_01294,216.0967266,3.394526264,,,,,,,11,54,12.5,61.36363636,0,0,0
pos_01295,129.0109234,5.010373277,,,,,,,2,54,2.272727273,61.36363636,0,0,0
pos_01296,238.0883095,1.246935254,,,,,,,15,67,17.04545455,76.13636364,0,0,0
pos_01297,148.0750408,1.343534152,3-METHYL-2-OXINDOLE,3-Methyloxindole,C9H9NO,C02366,HMDB0304943,150923,7,88,7.954545455,100,0,1,1
pos_01298,220.0991246,1.335352202,,,,,,,7,86,7.954545455,97.72727273,0,0,0
pos_01299,302.3036676,2.343413462,SPHINGANINE,Sphinganine,C18H39NO2,C00836,HMDB0000269,91486,32,87,36.36363636,98.86363636,0,1,1
pos_01300,148.0929161,5.013664377,,,,,,,5,88,5.681818182,100,0,0,0
pos_01301,127.0858478,2.344655906,,,,,,,8,88,9.090909091,100,0,0,0
pos_01302,655.745108,1.221299618,,,,,,,65,87,73.86363636,98.86363636,0,0,0
pos_01303,288.1977334,1.14097962,,,,,,,66,87,75,98.86363636,0,0,0
pos_01304,480.4020451,1.30858885,,,,,,,46,80,52.27272727,90.90909091,0,0,0
pos_01305,655.3327962,1.217548533,,,,,,,13,84,14.77272727,95.45454545,0,0,0
pos_01306,277.101661,6.281342631,,,,,,,30,87,34.09090909,98.86363636,0,0,0
pos_01307,164.0730305,3.973394069,,,,,,,44,87,50,98.86363636,0,0,0
pos_01308,118.1033994,3.454594962,,,,,,,23,87,26.13636364,98.86363636,0,0,0
pos_01309,326.2056878,2.347568499,,,,,,,41,88,46.59090909,100,0,0,0
pos_01310,205.1171994,1.359621633,,,,,,,51,88,57.95454545,100,0,0,0
pos_01311,129.119435,5.029778936,,,,,,,2,50,2.272727273,56.81818182,0,0,0
pos_01312,458.955985,1.24482774,,,,,,,64,87,72.72727273,98.86363636,0,0,0
pos_01313,118.0316585,3.544547476,,,,,,,77,87,87.5,98.86363636,0,0,0
pos_01314,600.8810392,1.256123652,,,,,,,6,87,6.818181818,98.86363636,0,0,0
pos_01315,126.0330894,4.708078037,(2-AMINOETHYL)PHOSPHONATE,(2-Aminoethyl)phosphonate,C2H8NO3P,C03557,HMDB0011747,339,14,84,15.90909091,95.45454545,0,1,1
pos_01316,140.0099912,5.340670622,,,,,,,43,87,48.86363636,98.86363636,0,0,0
pos_01317,261.1067819,5.379915375,,,,,,,4,86,4.545454545,97.72727273,0,0,0
pos_01318,118.0687036,3.459510014,,,,,,,33,88,37.5,100,0,0,0
pos_01319,248.1228053,3.579796468,,,,,,,21,88,23.86363636,100,0,0,0
pos_01320,529.0863482,1.223503705,,,,,,,62,87,70.45454545,98.86363636,0,0,0
pos_01321,223.0813787,5.385025706,,,,,,,35,87,39.77272727,98.86363636,0,0,0
pos_01322,425.1392383,3.301712078,,,,,,,4,68,4.545454545,77.27272727,0,0,0
pos_01323,245.040785,5.580013628,,,,,,,39,87,44.31818182,98.86363636,0,0,0
pos_01324,174.0864141,4.748483426,,,,,,,75,88,85.22727273,100,0,0,0
pos_01325,562.406815,4.091877936,,,,,,,28,87,31.81818182,98.86363636,0,0,0
pos_01326,205.0807445,3.167724248,,,,,,,63,87,71.59090909,98.86363636,0,0,0
pos_01327,353.1123148,5.630717978,,,,,,,31,87,35.22727273,98.86363636,0,0,0
pos_01328,278.1044769,4.651478438,,,,,,,55,87,62.5,98.86363636,0,0,0
pos_01329,119.03456,3.025436874,,,,,,,30,87,34.09090909,98.86363636,0,0,0
pos_01330,132.0801362,3.602146737,,,,,,,60,87,68.18181818,98.86363636,0,0,0
pos_01331,205.1175837,2.49037474,,,,,,,34,88,38.63636364,100,0,0,0
pos_01332,158.083013,3.610701749,,,,,,,62,88,70.45454545,100,0,0,0
pos_01333,470.3813621,2.342368342,,,,,,,45,87,51.13636364,98.86363636,0,0,0
pos_01334,148.0750396,2.342529357,,,,,,,4,87,4.545454545,98.86363636,0,0,0
pos_01335,122.0691791,4.726142326,,,,,,,75,88,85.22727273,100,0,0,0
pos_01336,110.0343049,3.028869327,,,,,,,23,87,26.13636364,98.86363636,0,0,0
pos_01337,217.1170817,1.344843696,,,,,,,28,88,31.81818182,100,0,0,0
pos_01338,149.0390503,1.342315677,,,,,,,14,87,15.90909091,98.86363636,0,0,0
pos_01339,118.0502157,3.450708993,N-ACETYLGLYCINE,N-Acetylglycine,C4H7NO3,,HMDB0000532,10972,44,88,50,100,0,1,1
pos_01340,251.1740564,1.388797546,,,,,,,39,86,44.31818182,97.72727273,0,0,0
pos_01341,227.1013813,2.356828167,,,,,,,19,88,21.59090909,100,0,0,0
pos_01342,386.1572551,3.671706319,,,,,,,5,87,5.681818182,98.86363636,0,0,0
pos_01343,260.051671,5.411131775,D-GLUCOSAMINE 6-PHOSPHATE,D-Glucosamine 6-phosphate,C6H14NO8P,,HMDB0250754,4201865,45,87,51.13636364,98.86363636,0,1,1
pos_01344,149.039149,2.342145047,,,,,,,11,86,12.5,97.72727273,0,0,0
pos_01345,250.0495503,1.372776451,,,,,,,4,85,4.545454545,96.59090909,0,0,0
pos_01346,134.0804689,5.717582918,,,,,,,12,88,13.63636364,100,0,0,0
pos_01347,148.0086167,1.343876278,,,,,,,6,87,6.818181818,98.86363636,0,0,0
pos_01348,84.04393798,2.356225479,,,,,,,40,88,45.45454545,100,0,0,0
pos_01349,120.0801351,1.335464157,,,,,,,36,88,40.90909091,100,0,0,0
pos_01350,183.0997299,3.035674512,,,,,,,3,88,3.409090909,100,0,0,0
pos_01351,118.1219742,2.430943806,,,,,,,68,88,77.27272727,100,0,0,0
pos_01352,160.1071912,3.60787074,,,,,,,4,88,4.545454545,100,0,0,0
pos_01353,285.081574,3.788285222,XANTHOSINE,Xanthosine,C10H12N4O6,C01762,HMDB0000299,64959,29,87,32.95454545,98.86363636,0,1,1
pos_01354,261.1430354,1.358912874,,,,,,,62,88,70.45454545,100,0,0,0
pos_01355,104.0522612,1.338184488,,,,,,,30,86,34.09090909,97.72727273,0,0,0
pos_01356,122.0263232,3.442276927,,,,,,,3,64,3.409090909,72.72727273,0,0,0
pos_01357,244.1279832,3.862288278,,,,,,,20,88,22.72727273,100,0,0,0
pos_01358,172.0958496,3.140702732,,,,,,,12,88,13.63636364,100,0,0,0
pos_01360,548.3680114,2.341868188,,,,,,,32,86,36.36363636,97.72727273,0,0,0
pos_01361,300.1637859,4.542024032,,,,,,,2,87,2.272727273,98.86363636,0,0,0
pos_01362,173.1276044,3.308431305,,,,,,,22,88,25,100,0,0,0
pos_01365,126.0655839,3.544519275,5-METHYLCYTOSINE HYDROCLORIDE,5-Methylcytosine,C5H7N3O,C02376,HMDB0002894,65040,55,88,62.5,100,0,1,1
pos_01366,269.159267,2.349733353,,,,,,,50,88,56.81818182,100,0,0,0
pos_01367,153.0650607,4.024875993,,,,,,,29,88,32.95454545,100,0,0,0
pos_01368,175.0856933,2.802420619,,,,,,,70,88,79.54545455,100,0,0,0
pos_01369,147.1742808,5.131002753,,,,,,,48,87,54.54545455,98.86363636,0,0,0
pos_01370,330.2445295,1.120379478,,,,,,,55,87,62.5,98.86363636,0,0,0
pos_01371,217.1535752,3.968918205,,,,,,,18,78,20.45454545,88.63636364,0,0,0
pos_01372,341.1473322,5.426672091,,,,,,,2,85,2.272727273,96.59090909,0,0,0
pos_01373,264.1736754,1.155422509,,,,,,,42,87,47.72727273,98.86363636,0,0,0
pos_01374,100.0209661,1.3411092,,,,,,,12,87,13.63636364,98.86363636,0,0,0
pos_01375,158.0803281,2.78578447,N-ACETYL-L-PROLINE,N-Acetyl-L-Proline,C7H11NO3,,HMDB0094701,66141,39,88,44.31818182,100,0,1,1
pos_01376,275.1334899,3.992294407,,,,,,,19,86,21.59090909,97.72727273,0,0,0
pos_01377,148.0418242,4.729386966,,,,,,,7,88,7.954545455,100,0,0,0
pos_01378,117.7118672,3.942217008,,,,,,,21,88,23.86363636,100,0,0,0
pos_01379,221.111996,3.150508733,,,,,,,27,87,30.68181818,98.86363636,0,0,0
pos_01380,137.0702308,3.030057335,,,,,,,31,88,35.22727273,100,0,0,0
pos_01381,153.0398925,3.39288923,XANTHINE,Xanthine,C5H4N4O2,C00385,HMDB0000292,1188,6,79,6.818181818,89.77272727,0,1,1
pos_01382,100.0209649,2.359792986,,,,,,,30,87,34.09090909,98.86363636,0,0,0
pos_01383,271.0907314,3.358068405,,,,,,,40,87,45.45454545,98.86363636,0,0,0
pos_01384,422.0340803,5.465380226,,,,,,,62,88,70.45454545,100,0,0,0
pos_01385,186.1114657,1.337556898,,,,,,,18,88,20.45454545,100,0,0,0
pos_01386,329.147745,2.340546889,,,,,,,15,79,17.04545455,89.77272727,0,0,0
pos_01387,118.4610592,3.941063111,,,,,,,24,87,27.27272727,98.86363636,0,0,0
pos_01388,88.03878993,2.350415543,,,,,,,13,88,14.77272727,100,0,0,0
